Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,"Informed Consent Form for Study About People's Opinions of Controversial Behaviors  

Key Information


This research is a survey of public opinion about people's opinion concerning controversial behaviors in US society. You will be asked a series of questions about this issue.  The survey should take around 6 minutes to complete. After completing the survey, you will be paid [$0.8 USD] for your participation.
We do not ask for your name or any other information that might identify you. De-identified information may be made public or used for future research purposes.
Your participation is voluntary. You may withdraw at any time and you may choose not to answer any question but you must proceed to the final screen of the study in order to receive your completion code which you must submit in order to be paid.
Please note that this survey will contain a mention of a man raping a woman, which may provoke emotional discomfort and may pose a potential risk to you. The survey will collect information and store it a password protected drive and a password protected cloud drive for six months for research purposes and will only be accessible to the Principal Investigator.
In accordance with Mechanical Turk/Connect policies, we may reject your work if the HIT was not correctly completed or the instructions were not followed. 

If you have any questions about this research study please contact me at j.thomas@cuhk.edu.hk. If you have questions about your rights as a research subject, contact the CUHK’s Secretary of the Survey and Behavioural Research Ethics Committee (c/o Faculty Office of Social Science) at fssc02@cuhk.edu.hk
I hereby give my consent to be the subject of the research (agree constituting a signature, disagree a decline to sign).",uscitizen,"Are you a US citizen? - Yes, I am a 1.5 generation immigrant (came to US in before 13 years old) (enter country) - Text","Are you a US citizen? - No, but I am a 1.5 generation immigrant (came to US in before 13 years old) (enter country) - Text","Are you a US citizen? - Yes, I am a first-generation immigrant, born outside the US (enter country) - Text","Are you a US citizen? - No, but I am a first-generation immigrant, born outside the US (enter country) - Text","Are you a US citizen? - No, and I do not consider myself an immigrant, but a citizen of another country (enter country) - Text",sex,What is your sex? - Intersex/Non-binary/self-describe - Text,hispanic,"Are you of Hispanic, Latino, or Spanish origin? - Yes, other - Text",race,"What is your race or races? - American Indian or Alaska Native, print name of enrolled or principal tribe(s), for example, Navajo Nation, Blackfeet Tribe, Mayan, Aztec, Native Village of Barrow Inupiat Traditional Government, Nome Eskimo Community: - Text",What is your race or races? - Other Asian (type): - Text,What is your race or races? - Other Pacific Islander—type: - Text,What is your race or races? - Some other Race--type: - Text,town_state,region,urbanicity,age,religpref,What.is.your.religious.preference....Other..please.type....Text,educ,What.is.the.highest.degree.or.level.of.formal.schooling.you.have.completed....Grade.1.through.11..Specify...Text,employed,income,relationstatus,numchild,agechild,polparty,polideology,mediaideology,auth1,auth2,auth3,auth4,auth5,auth6,auth7,auth8,blacksmustworkup,slaveryhurtblacks,blacksgetlessdeserve,blackstryharder,feelinglatino,feelingnonlatino,religionpractice,religionimportant,natimport,trustforeigner,genderchild,genderhome,genderfamily,genderjob,abtimes,abfamily,abinformation,abconcern,abfirm,abdiscuss,abweb,pabdefect,pabhealth,pabafford,ablegal,court,On what planet do you live?,absingle1,abhusband1,abdefect1,abhealth1,ablife1,absupport1,abtri1,absingle2,abhusband2,abdefect2,abhealth2,ablife2,absupport2,abtri2,absingle3,abhusband3,abdefect3,abhealth3,ablife3,absupport3,abtri3,absingle4,abhusband4,abdefect4,abhealth4,ablife4,absupport4,abtri4,Do.you.have.anything.else.you.want.to.say.about.this.survey.,participantid,IncreaseCrime,OpenToIdeas,OvercamePrejudice,EnglishThreatened,EqualRights,workerId,assignmentId,projectId,wmww,wmbw,bmww,bmbw
2/25/23 19:25,2/25/23 19:34,IP Address,162.224.62.247,100,580,TRUE,2/25/23 19:34,R_2CqrcEVBpVZILek,,,,,27.3937,-80.3175,anonymous,EN,Agree,"Yes, I am a second-generation immigrant (parents born outside the US)",,,,,,Male,,"Yes, other",Argentinean,White,,,,,"Port Saint Lucie, Florida",,,24,Protestant,,"1 or more years of college credit, no degree,",,yes,"$0-25,000",single/never married,0,,no party,5,3,respectful of their elders,obedient,considerate,good mannered,polite,imaginative,open-minded,disciplined,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,disagree,50,50,once per week,5,not so important,trust somewhat,disagree,agree,agree,disagree,,0,very little information I need,somewhat concerned,very unlikely to change,almost never,no,no,no,no,never legal under any circumstance,no,Earth,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,,yes,"The law can be whatever, but because of my beliefs I may have opinions contrary to what the law allows. Not all that is legal is ok to me.",19CA8C4FE85C43B9AA706DFA4822AA5A,,,,,,,e69a88ee-5ee9-42ae-831c-5699cdca6cfa,ca1a579a-ad66-49a2-b381-4bb9c9462e00,0,0,,1
2/25/23 19:30,2/25/23 19:34,IP Address,66.109.53.10,100,233,TRUE,2/25/23 19:34,R_u1Eq6XX8nxJcn0l,,,,,42.789,-73.9759,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,"schenectady, new york",,,54,None,,"Bachelor’s degree (for example: BA, BS)",,no,"$50,001-75,000",divorced,0,,Democrat,1 (extremely liberal),3,independent,self-reliant,considerate,curious,free-spirited,imaginative,open-minded,adaptable,strongly disagree,strongly agree,agree,strongly disagree,80,80,never,1,somewhat important,trust somewhat,strongly disagree,strongly disagree,strongly disagree,strongly disagree,,1,all the information I need,very concerned,very unlikely to change,sometimes,yes,yes,yes,yes,legal under any circumstances,yes,Earth,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,,yes,,82AF0AC492FF41D38276AF62CA61E0AA,,,,,,,512e47a5-6ff1-47af-912b-9d7ad54a6c8b,ca1a579a-ad66-49a2-b381-4bb9c9462e00,0,0,,1
2/25/23 19:30,2/25/23 19:35,IP Address,74.106.3.165,100,303,TRUE,2/25/23 19:35,R_3kFaq3xGb6yrTAC,,,,,43.122,-76.1229,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Male,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,"Syracuse, NY",,,43,None,,"Bachelor’s degree (for example: BA, BS)",,yes,"$25,001-50,000",married/civil union,2,5,Democrat,4,1 (extremely liberal),respectful of their elders,self-reliant,well-behaved,good mannered,polite,imaginative,loyal,adaptable,strongly agree,strongly disagree,strongly disagree,strongly agree,95,99,never,1,very important,trust somewhat,disagree,disagree,disagree,disagree,,1,all the information I need,not concerned at all,very unlikely to change,sometimes,no,yes,yes,no,legal under any circumstances,yes,Earth,,,,,,,,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,,,,Nope,87892FE4AFB94BE49E3FB5095F4111CC,,,,,,,6a664638-dafc-46ae-a91d-cc9f703e3c4f,ca1a579a-ad66-49a2-b381-4bb9c9462e00,0,1,0,0
2/25/23 19:32,2/25/23 19:35,IP Address,98.121.73.80,100,179,TRUE,2/25/23 19:35,R_esXFNeqOHBH1om5,,,,,36.1053,-79.8762,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,Greensboro,,,25,None,,"Bachelor’s degree (for example: BA, BS)",,yes,"$50,001-75,000",married/civil union,1,1,Democrat,3,3,respectful of their elders,obedient,considerate,good mannered,polite,imaginative,open-minded,disciplined,disagree,agree,agree,disagree,30,60,never,1,somewhat important,trust somewhat,disagree,agree,disagree,agree,,0,all the information I need,very concerned,very unlikely to change,sometimes,yes,yes,yes,yes,legal under any circumstances,yes,Earth,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,DDBBFEC7BFE14872AD05015F5E2628A8,,,,,,,15d75751-f8c0-4c31-ae04-b3bf499bc537,ca1a579a-ad66-49a2-b381-4bb9c9462e00,1,0,0,0
2/25/23 19:29,2/25/23 19:35,IP Address,50.53.28.53,100,387,TRUE,2/25/23 19:36,R_1jeRUpwt8YQkaRp,,,,,45.5152,-122.4167,anonymous,EN,Agree,Yes and I consider myself indigenous to the territory of the US.,,,,,,Male,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,"Beaverton, Oregon",,,33,None,,"Bachelor’s degree (for example: BA, BS)",,yes,"$50,001-75,000",married/civil union,2,3,Republican,3,3,independent,self-reliant,considerate,good mannered,polite,imaginative,open-minded,adaptable,agree,disagree,disagree,agree,75,80,never,1,somewhat important,trust somewhat,disagree,agree,disagree,disagree,,0,most of the information I need,somewhat concerned,,sometimes,yes,yes,yes,yes,legal under any circumstances,yes,Earth,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,,yes,,EEE2562F5690432DBE42C5C7F46D53D5,,,,,,,bc8e2d97-0db4-4a5c-ac3b-5af2a80c1225,ca1a579a-ad66-49a2-b381-4bb9c9462e00,0,0,,1
2/25/23 19:24,2/25/23 19:36,IP Address,192.183.84.145,100,715,TRUE,2/25/23 19:36,R_ykHTM8HJJi9wGIx,,,,,40.4798,-88.9922,anonymous,EN,Agree,Yes and I consider myself indigenous to the territory of the US.,,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,"forsyth, illinois",,,55,Protestant,,"Master’s Degree (for example MA, MS, Meng, Med, MSW, MBA),",,yes,"$25,001-50,000",single/never married,2,29,Republican,5,5,respectful of their elders,obedient,well-behaved,good mannered,free-spirited,imaginative,loyal,disciplined,agree,agree,agree,agree,70,98,once per year,2,very important,trust somewhat,disagree,agree,agree,agree,,0,all the information I need,somewhat concerned,somewhat likely to change,sometimes,no,no,yes,no,legal under certain circumstances,yes,Earth,,,,,,,,no,no,no,yes,yes,no,,,,,,,,,,,,,,,,,502060A98610498DBC32348A33A1EE33,,,,,,,f46f4477-2a53-4388-8965-4f10b81ae3d2,ca1a579a-ad66-49a2-b381-4bb9c9462e00,0,1,0,0
2/25/23 19:30,2/25/23 19:36,IP Address,135.180.239.146,100,353,TRUE,2/25/23 19:36,R_31AZAXSTtvlB2CF,,,,,37.7201,-122.4414,anonymous,EN,Agree,"Yes, I am a second-generation immigrant (parents born outside the US)",,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,Chinese,,,,,"San Francisco, California",,,30,Buddhism,,"Bachelor’s degree (for example: BA, BS)",,yes,"$50,001-75,000",single/never married,0,,Democrat,5,5,respectful of their elders,obedient,well-behaved,good mannered,polite,orderly,loyal,adaptable,agree,disagree,disagree,agree,90,91,never,5,very important,trust somewhat,agree,agree,agree,strongly disagree,,0,some of the information I need,somewhat concerned,somewhat likely to change,sometimes,no,no,no,no,legal under any circumstances,yes,Earth,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,,yes,No,D13E8F4BE6C64F39B17CC07AB7B0367E,,,,,,,e15439e9-b9de-4bc3-a5db-ce7224565431,ca1a579a-ad66-49a2-b381-4bb9c9462e00,0,0,,1
2/25/23 19:25,2/25/23 19:36,IP Address,172.56.89.142,100,644,TRUE,2/25/23 19:36,R_uz6ad1xQqFHbarn,,,,,29.3582,-98.429,anonymous,EN,Agree,Yes and I consider myself indigenous to the territory of the US.,,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,Black or African American,,,,,"Killeen, Texas ",,,26,None,,"Associate’s degree (for example: AA, AS)",,yes,"$25,001-50,000",single/never married,0,,Independent,4,4,independent,self-reliant,considerate,curious,free-spirited,imaginative,open-minded,adaptable,disagree,agree,agree,agree,95,80,never,1,not so important,trust completely,disagree,disagree,disagree,disagree,,1,all the information I need,somewhat concerned,very unlikely to change,almost never,no,yes,yes,yes,legal under any circumstances,yes,Earth,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,,,,,,,,No,1FEE24DA2EEA4733BF0673A4A3596F41,,,,,,,71fc2362-65e5-4a15-bb26-f7dc460dfcae,ca1a579a-ad66-49a2-b381-4bb9c9462e00,0,0,1,0
2/25/23 19:30,2/25/23 19:36,IP Address,63.153.160.65,100,372,TRUE,2/25/23 19:36,R_6JxUrZRxogaJFWp,,,,,43.5235,-96.7385,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Male,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,"Sioux Falls, SD",,,47,None,,"Bachelor’s degree (for example: BA, BS)",,yes,"$50,001-75,000",married/civil union,2,10,Independent,3,3,independent,self-reliant,considerate,curious,polite,imaginative,loyal,adaptable,strongly agree,strongly disagree,strongly disagree,strongly agree,40,70,never,1,not so important,distrust somewhat,agree,agree,agree,disagree,,0,all the information I need,very concerned,very unlikely to change,sometimes,no,yes,yes,yes,legal under certain circumstances,yes,Earth,,,,,,,,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,,,,nothing to add,74CAA53579864D3898D49E79D17653F9,,,,,,,6fa0d3c8-11fc-47fa-a8b6-71443c1b0f5f,ca1a579a-ad66-49a2-b381-4bb9c9462e00,0,1,0,0
2/25/23 19:28,2/25/23 19:36,IP Address,66.61.36.106,100,505,TRUE,2/25/23 19:36,R_3pci9WtkUA1fkfp,,,,,41.3617,-82.2538,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,"Elyria, OH",,,68,Protestant,,"Associate’s degree (for example: AA, AS)",,no,"$0-25,000",not married but in a cohabitating relationship,4,34,Democrat,2,3,respectful of their elders,self-reliant,considerate,curious,free-spirited,imaginative,open-minded,adaptable,disagree,agree,agree,disagree,99,99,never,4,very important,trust somewhat,disagree,disagree,disagree,disagree,,0,all the information I need,very concerned,very unlikely to change,almost never,no,,,,legal under any circumstances,yes,Earth,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,,,,,,,,,CA6D9DDED9F14A3EA9F64DE18338AD96,,,,,,,9f3d183d-a565-4888-ac24-ca87dc9b00b0,ca1a579a-ad66-49a2-b381-4bb9c9462e00,0,0,1,0
2/25/23 19:31,2/25/23 19:37,IP Address,72.209.177.161,100,315,TRUE,2/25/23 19:37,R_efDQpEpsoIovusV,,,,,37.0687,-97.031,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Male,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,"Richmond, Virginia",,,32,None,,Regular high school diploma,,yes,"$25,001-50,000",single/never married,0,,Independent,4,5,respectful of their elders,obedient,considerate,good mannered,polite,imaginative,open-minded,disciplined,agree,disagree,disagree,agree,71,79,never,1,somewhat important,trust somewhat,disagree,agree,disagree,disagree,,0,some of the information I need,somewhat concerned,somewhat unlikely to change,almost never,yes,no,no,no,legal under certain circumstances,yes,Earth,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,Great survey!,9DFA60556874420E81269F1CC7A4C5CF,,,,,,,99173958-e0ea-444b-b58f-9e5f9638ed21,ca1a579a-ad66-49a2-b381-4bb9c9462e00,1,0,0,0
2/25/23 19:33,2/25/23 19:37,IP Address,47.28.230.149,100,252,TRUE,2/25/23 19:37,R_2tMdFvroZ5iPdEU,,,,,41.1383,-104.8016,anonymous,EN,Agree,"No, but I am a first-generation immigrant, born outside the US (enter country)",,,,United States,,Male,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,"Cheyenne, WY",,,46,Christian,,"Master’s Degree (for example MA, MS, Meng, Med, MSW, MBA),",,yes,"$25,001-50,000",not married but in a cohabitating relationship,2,6,Republican,5,5,independent,self-reliant,well-behaved,good mannered,polite,imaginative,open-minded,adaptable,disagree,strongly agree,strongly agree,disagree,76,77,more than once per month but less than once per week,4,somewhat important,trust somewhat,disagree,agree,disagree,strongly disagree,,2,all the information I need,somewhat concerned,very unlikely to change,sometimes,no,no,yes,no,legal under certain circumstances,yes,Earth,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,,,,,,,,,8321302CECA448C6A436AC96834C0528,,,,,,,55cc0102-1f6f-474b-834d-cfffa24172ab,ca1a579a-ad66-49a2-b381-4bb9c9462e00,0,0,1,0
2/25/23 19:30,2/25/23 19:38,IP Address,162.195.227.100,100,473,TRUE,2/25/23 19:38,R_sGuRXXJFj3Ho32F,,,,,37.6968,-97.1164,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Male,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,"Wichita, Kansas",,,30,Protestant,,Regular high school diploma,,yes,"$25,001-50,000",married/civil union,2,0,Independent,6,4,independent,obedient,considerate,good mannered,polite,imaginative,loyal,disciplined,strongly disagree,strongly agree,agree,strongly disagree,60,60,never,4,somewhat important,trust somewhat,strongly agree,agree,strongly agree,agree,,1,most of the information I need,not very concerned,very unlikely to change,almost never,no,no,no,no,never legal under any circumstance,yes,Earth,no,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,5926DBE11ACB4116BC44E8B7E6B6F57A,,,,,,,84991157-d5f0-48fe-8082-47186f4d2645,ca1a579a-ad66-49a2-b381-4bb9c9462e00,1,0,0,0
2/25/23 19:30,2/25/23 19:38,IP Address,173.186.181.231,100,473,TRUE,2/25/23 19:38,R_dnJnugQNyXAOBLX,,,,,34.5318,-83.9718,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,dahlonega,,,37,Christian,,"Associate’s degree (for example: AA, AS)",,no,"$50,001-75,000",not married but in a cohabitating relationship,2,8,Democrat,4,4,respectful of their elders,self-reliant,considerate,curious,polite,imaginative,open-minded,disciplined,neither agree nor disagree,neither agree nor disagree,agree,neither agree nor disagree,75,75,never,2,very important,trust somewhat,agree,agree,disagree,agree,,3,most of the information I need,very concerned,very unlikely to change,almost never,yes,yes,yes,yes,legal under certain circumstances,yes,Earth,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,,yes,,AC624A7904F645A3A7CD9C7625756E61,,,,,,,1578936d-dfdd-411c-a10b-ce37f9a9ae58,ca1a579a-ad66-49a2-b381-4bb9c9462e00,0,0,,1
2/25/23 19:31,2/25/23 19:38,IP Address,184.170.75.70,100,395,TRUE,2/25/23 19:38,R_3COAg2nNGLRukds,,,,,36.7351,-77.813,anonymous,EN,Agree,"No, but I am a first-generation immigrant, born outside the US (enter country)",,,,,,Male,,"no, not of Hispanic, Latino or Spanish origin.",,Black or African American,,,,,lawrenceville,,,33,None,,"GED or alternative credential,",,yes,"$25,001-50,000",,1,5,no party,4,4,respectful of their elders,self-reliant,considerate,good mannered,,imaginative,loyal,disciplined,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,14,14,never,1,not so important,distrust somewhat,agree,agree,agree,agree,,2,all the information I need,not concerned at all,very unlikely to change,almost never,no,no,no,no,legal under any circumstances,no,Earth,,,,,,,,yes,no,yes,yes,yes,yes,,,,,,,,,,,,,,,,n/a,FD7F03D2B4C14CE4BEDD1406E64B1783,,,,,,,5f2ca4b4-43e4-4ae6-a765-737c8bac1227,ca1a579a-ad66-49a2-b381-4bb9c9462e00,0,1,0,0
2/25/23 19:31,2/25/23 19:38,IP Address,189.176.87.252,100,421,TRUE,2/25/23 19:38,R_BWWememsaLYlPFf,,,,,20.4448,-86.9089,anonymous,EN,Agree,"Yes, I am a second-generation immigrant (parents born outside the US)",,,,,,Male,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,"Akron, Ohio ",,,24,None,,"Bachelor’s degree (for example: BA, BS)",,yes,"$50,001-75,000",not married but in a cohabitating relationship,0,,Independent,4,4,independent,self-reliant,considerate,curious,polite,imaginative,open-minded,adaptable,neither agree nor disagree,agree,disagree,neither agree nor disagree,50,50,never,1,somewhat important,trust somewhat,disagree,disagree,disagree,disagree,,0,all the information I need,somewhat concerned,somewhat unlikely to change,almost never,yes,,,,legal under any circumstances,yes,Earth,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,,,,,,,,,0474482512B64E23A3FA72F2802AAD17,,,,,,,cdaebb78-209a-451a-89b6-a1c2f89e7b8e,ca1a579a-ad66-49a2-b381-4bb9c9462e00,0,0,1,0
2/25/23 19:29,2/25/23 19:38,IP Address,72.134.179.213,100,561,TRUE,2/25/23 19:38,R_1n0FkdKHELqqJmm,,,,,34.0068,-118.256,anonymous,EN,Agree,"No, and I do not consider myself an immigrant, but a citizen of another country (enter country)",,,,,french,Female,,,,"White,Black or African American",,,,,,,,36,Catholic,,"Bachelor’s degree (for example: BA, BS)",,yes,"$25,001-50,000",single/never married,0,,Independent,2,3,respectful of their elders,obedient,well-behaved,good mannered,polite,imaginative,open-minded,disciplined,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,37,59,more than once per month but less than once per week,3,not important at all,trust somewhat,disagree,agree,disagree,disagree,,0,most of the information I need,somewhat concerned,very unlikely to change,almost never,yes,yes,yes,no,legal under any circumstances,yes,Earth,,,,,,,,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,,,,no,8FD5E89D8200486DBC8FBFF554299F74,,,,,,,eef55ec1-1141-483f-b25b-de9d76ddfc80,ca1a579a-ad66-49a2-b381-4bb9c9462e00,0,1,0,0
2/25/23 19:25,2/25/23 19:38,IP Address,74.215.243.202,100,804,TRUE,2/25/23 19:38,R_1imaRGNnjMyY5F4,,,,,39.4025,-84.522,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,Hamilton,,,46,Buddhism,,"Bachelor’s degree (for example: BA, BS)",,yes,"Above $150,000",married/civil union,1,23,Democrat,2,2,respectful of their elders,obedient,well-behaved,curious,free-spirited,imaginative,loyal,disciplined,strongly disagree,strongly agree,strongly agree,strongly disagree,25,75,never,1,not important at all,trust somewhat,strongly disagree,strongly disagree,strongly disagree,,,1,all the information I need,very concerned,very unlikely to change,sometimes,no,yes,yes,yes,legal under any circumstances,yes,Earth,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,Abortion should be legal always,A5D5C5D303C046158F22ABA506F32C37,,,,,,,3123b590-fed9-406a-b45d-7165d10c5b3f,ca1a579a-ad66-49a2-b381-4bb9c9462e00,1,0,0,0
2/25/23 19:32,2/25/23 19:38,IP Address,73.17.135.74,100,372,TRUE,2/25/23 19:38,R_1CD3MRDVn4uFWX4,,,,,41.2986,-73.4941,anonymous,EN,Agree,"No, but I am a first-generation immigrant, born outside the US (enter country)",,,,United States,,Male,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,"Ridgefield, CT",,,66,Catholic,,"Master’s Degree (for example MA, MS, Meng, Med, MSW, MBA),",,yes,"$75,001-100,000",divorced,1,32,Republican,6,5,respectful of their elders,obedient,well-behaved,good mannered,polite,orderly,loyal,disciplined,neither agree nor disagree,neither agree nor disagree,disagree,disagree,50,50,never,1,very important,trust somewhat,disagree,disagree,disagree,disagree,,0,all the information I need,not concerned at all,very unlikely to change,almost never,no,no,yes,no,legal under certain circumstances,yes,Earth,,,,,,,,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,,,,,E4BCBBA7CB934BB7B10517742C137FBD,,,,,,,cd2d9b7d-50aa-4bd3-9ca3-0a365c5b6843,ca1a579a-ad66-49a2-b381-4bb9c9462e00,0,1,0,0
2/25/23 19:33,2/25/23 19:39,IP Address,174.216.12.158,100,342,TRUE,2/25/23 19:39,R_22GlUF1peFMj108,,,,,35.21,-80.8512,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,"henderson, nv clark",,,40,None,,"Bachelor’s degree (for example: BA, BS)",,no,"$75,001-100,000",married/civil union,3,14,Republican,5,5,respectful of their elders,self-reliant,considerate,good mannered,free-spirited,imaginative,open-minded,adaptable,agree,disagree,disagree,agree,50,50,never,1,very important,trust somewhat,strongly disagree,agree,disagree,disagree,,2,all the information I need,very concerned,very unlikely to change,almost never,no,yes,yes,yes,legal under any circumstances,yes,Earth,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,,yes,no,4EBBD324A9D94BFE88B85B50F8F73234,,,,,,,626f88b6-f0de-4e85-bbd9-94fff343d739,ca1a579a-ad66-49a2-b381-4bb9c9462e00,0,0,,1
2/25/23 19:29,2/25/23 19:40,IP Address,108.218.30.181,100,662,TRUE,2/25/23 19:40,R_31t6SkdBlyqE87m,,,,,33.2339,-96.7981,anonymous,EN,Agree,"Yes, I am a second-generation immigrant (parents born outside the US)",,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,Black or African American,,,,,Little Elm,,,26,Other (please type),Spiritual,"Bachelor’s degree (for example: BA, BS)",,yes,"$50,001-75,000",single/never married,0,,Independent,3,3,independent,self-reliant,considerate,curious,free-spirited,imaginative,open-minded,adaptable,disagree,agree,strongly agree,disagree,75,50,never,2,not so important,trust somewhat,disagree,agree,agree,agree,,2,all the information I need,not very concerned,very likely to change your opinion,sometimes,yes,yes,no,yes,legal under certain circumstances,yes,Earth,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,,yes,N/a,3E55592C16FA4FA5B591DA7FCDEDDD59,,,,,,,63154a9b-4f11-4896-861d-b604192e3815,ca1a579a-ad66-49a2-b381-4bb9c9462e00,0,0,,1
2/25/23 19:31,2/25/23 19:40,IP Address,23.243.49.202,100,513,TRUE,2/25/23 19:40,R_1dpePXdPmjLpDiV,,,,,33.8281,-118.0798,anonymous,EN,Agree,"Yes, I am a second-generation immigrant (parents born outside the US)",,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,Chinese,,,,,"La Mirada, California",,,46,Protestant,,"Bachelor’s degree (for example: BA, BS)",,yes,"$25,001-50,000",married/civil union,2,8,Republican,5,2,respectful of their elders,obedient,considerate,good mannered,polite,orderly,open-minded,disciplined,disagree,agree,agree,disagree,5,4,once per week,5,somewhat important,trust somewhat,disagree,agree,agree,disagree,,0,most of the information I need,not very concerned,somewhat likely to change,almost never,yes,no,no,no,legal under certain circumstances,yes,Earth,yes,yes,yes,yes,yes,no,,,,,,,,,,,,,,,,,,,,,,,,1B5968AE2B69428D993EFD0719DA8234,,,,,,,6211be87-19b9-49d6-8825-f2e180e98007,ca1a579a-ad66-49a2-b381-4bb9c9462e00,1,0,0,0
